row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,scaffold_mode,label
waffle_maker_011,waffle_maker,Waffle maker,"A bubble-waffle maker with a rounded lower body, a deep domed lid, and a short front handle, plus a thermostat dial on the side wall. the lid shell remains visibly separate from the lower shell around the cooking seam, and the dial remains a separate control on the housing side. The top lid rotates on a rear horizontal hinge, and the thermostat dial rotates continuously on its short shaft. Specialty appliance scale.",openai,gpt-5.4,high,160,,strict,a bubble waffle maker with a 6-1
waffle_maker_012,waffle_maker,Waffle maker,"A bubble-waffle maker with a rounded lower body, a deep domed lid, and a short front handle, plus two raised program buttons on the front corner. the lid shell remains visibly separate from the lower shell around the cooking seam, and the buttons stay visibly discrete instead of merging into a membrane panel. The top lid rotates on a rear horizontal hinge, and the two buttons articulate independently as small prismatic push controls. Specialty appliance scale.",openai,gpt-5.4,high,160,,strict,a bubble waffle maker with a 6-2
waffle_maker_013,waffle_maker,Waffle maker,"A four-section waffle maker with a square lower body, a thick top shell, and a centered front handle, plus a thermostat dial on the side wall. the shell proportions read as a household appliance rather than industrial equipment, and the dial remains a separate control on the housing side. The top shell rotates upward on a rear hinge line, and the thermostat dial rotates continuously on its short shaft. Kitchen appliance scale.",openai,gpt-5.4,high,160,,strict,a four section waffle maker with 7-1
waffle_maker_014,waffle_maker,Waffle maker,"A four-section waffle maker with a square lower body, a thick top shell, and a centered front handle, plus two raised program buttons on the front corner. the shell proportions read as a household appliance rather than industrial equipment, and the buttons stay visibly discrete instead of merging into a membrane panel. The top shell rotates upward on a rear hinge line, and the two buttons articulate independently as small prismatic push controls. Kitchen appliance scale.",openai,gpt-5.4,high,160,,strict,a four section waffle maker with 7-2
cash_register_001,cash_register,Cash register,"A pharmacy checkout register with a front cash drawer, a stepped keyboard tower, and a rear pole display on a short neck, plus a dense bank of raised department keys across the upper deck. The keyboard tower sits clearly on top of the drawer base and the keys remain distinct parts rather than one molded pad. The cash drawer slides prismatically out from the base, the rear display tilts on a small horizontal hinge at the top of its neck, and the keys articulate independently as small prismatic push controls. Countertop checkout scale.",openai,gpt-5.4,high,170,,strict,pharmacy register dense keys
cash_register_002,cash_register,Cash register,"A pharmacy checkout register with a front cash drawer, a stepped keyboard tower, and a rear pole display on a short neck, plus a numeric pad beside a row of function keys. The keypad fields stay clearly separated on the sloped console instead of blending into one button block. The cash drawer slides prismatically out from the base, the rear display tilts on a small horizontal hinge at the top of its neck, and the number keys and function keys depress independently along their local axes. Countertop checkout scale.",openai,gpt-5.4,high,170,,strict,pharmacy register number pad
cash_register_003,cash_register,Cash register,"A pharmacy checkout register with a front cash drawer, a stepped keyboard tower, and a rear pole display on a short neck, plus a side-mounted mode key switch near the console shoulder. The switch remains clearly separate from the key field and the console stays visibly stacked over the drawer base. The cash drawer slides prismatically out from the base, the rear display tilts on a small horizontal hinge at the top of its neck, and the mode key switch rotates continuously on its short shaft. Countertop checkout scale.",openai,gpt-5.4,high,170,,strict,pharmacy register mode key
cash_register_004,cash_register,Cash register,"A pharmacy checkout register with a front cash drawer, a stepped keyboard tower, and a rear pole display on a short neck, plus a receipt-roll cover spanning the top rear of the console. The cover reads as a real lid over the printer bay rather than a seam line. The cash drawer slides prismatically out from the base, the rear display tilts on a small horizontal hinge at the top of its neck, and the receipt-roll cover rotates on a rear hinge above the console. Countertop checkout scale.",openai,gpt-5.4,high,170,,strict,pharmacy register printer cover
cash_register_005,cash_register,Cash register,"A restaurant counter register with a low cash-drawer base, a wide keypad deck, and a raised operator display on a short center post, plus large menu keys and a separate numeric block on the deck. The keypad deck projects forward from the upper housing as a real supported shelf. The cash drawer slides prismatically out from the base, the operator display tilts on a horizontal hinge at the top of its post, and the menu and numeric keys articulate independently as small prismatic push controls. Restaurant counter scale.",openai,gpt-5.4,high,170,,strict,restaurant register menu keys
cash_register_006,cash_register,Cash register,"A restaurant counter register with a low cash-drawer base, a wide keypad deck, and a raised operator display on a short center post, plus a bank of tall preset keys along one side of the deck. The preset keys remain discrete raised caps instead of a flat membrane strip. The cash drawer slides prismatically out from the base, the operator display tilts on a horizontal hinge at the top of its post, and the preset keys depress independently along their local axes. Restaurant counter scale.",openai,gpt-5.4,high,170,,strict,restaurant register preset keys
cash_register_007,cash_register,Cash register,"A restaurant counter register with a low cash-drawer base, a wide keypad deck, and a raised operator display on a short center post, plus a keyed mode selector at the right shoulder of the console. The selector stays separate from the key bank and the display post remains visibly mounted behind the deck. The cash drawer slides prismatically out from the base, the operator display tilts on a horizontal hinge at the top of its post, and the keyed selector rotates continuously on its short shaft. Restaurant counter scale.",openai,gpt-5.4,high,170,,strict,restaurant register keyed selector
cash_register_008,cash_register,Cash register,"A restaurant counter register with a low cash-drawer base, a wide keypad deck, and a raised operator display on a short center post, plus a hinged printer-bay lid behind the keys. The printer lid breaks the top surface as a real access panel instead of a cosmetic seam. The cash drawer slides prismatically out from the base, the operator display tilts on a horizontal hinge at the top of its post, and the printer-bay lid rotates on a rear hinge. Restaurant counter scale.",openai,gpt-5.4,high,170,,strict,restaurant register printer lid
cash_register_009,cash_register,Cash register,"A compact point-of-sale register with a rectangular drawer base, an angled control pod, and a rear operator screen on a swivel mount, plus a full keypad with large department keys and smaller number keys. the upper pod stays visibly separate from the drawer housing, and the key field is visibly divided into separate buttons instead of one molded pad. The drawer translates prismatically on straight runners, the screen swivels on a vertical revolute joint, and the screen tilts on a horizontal hinge at the head of its mount, and all visible keys articulate independently as small prismatic push controls. Small shop-counter scale.",openai,gpt-5.4,high,170,,strict,a compact point of sale register 3-1
