row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,label
g55c_0542_car_axles_edba13f4,car_axles,Car Axles,"A snowmobile front ski spindle assembly with a vertical king-post, an A-arm wishbone, and a ski mounting saddle. The A-arm inner ends pivot on revolute joints at the chassis. The ski saddle revolves on a kingpin revolute joint at the outer A-arm end.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0543_studio_spotlight_on_yoke_3cbea120,studio_spotlight_on_yoke,Studio spotlight on yoke,"A photo spotlight on a rolling tripod base with a telescoping mast, a yoke-mounted head, and a rear handle that folds for carrying. The tripod legs rotate on crown hinges, the mast slides prismatically, the yoke pans on a vertical joint, the head tilts on a horizontal hinge, and the rear handle rotates on two short pivots at the housing. Portable lighting scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0544_windshield_wiper_assembly_752ebad9,windshield_wiper_assembly,Windshield wiper assembly,"A windshield wiper assembly with one arm and one blade. A motor housing supports a wiper spindle, a sweep arm, and a blade carrier at the tip. Joints: the arm sweeps on a revolute joint about the spindle axis, and the blade carrier rolls on a second revolute joint along the arm. Spread the joints apart so each axis is easy to read in profile.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0545_platform_cart_b9904c98,platform_cart,Platform cart,"A service platform cart with a folding tow handle at the front. The flat deck rides on four swivel casters, and a short tow loop folds from the front edge of the platform. The tow handle rotates on a small hinge at the platform front, and each caster wheel spins and swivels on its supported joints.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0546_louvered_shutter_assembly_8b886026,louvered_shutter_assembly,Louvered shutter assembly,"A louvered closet shutter door with a lower solid kick panel. The door panel is hung to the jamb on side hinges, with operable louvers above a fixed lower panel. The door rotates on a vertical hinge axis at the jamb, and the louvers rotate on their long-axis pivots within the upper section.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0547_box_fan_with_control_knob_fbea6b24,box_fan_with_control_knob,Box fan with control knob,A table tilt-stand box fan with a small square housing on a round tilt-stand base. The housing tilts on a revolute hinge at the stand arms about a horizontal axis. The fan blade rotates continuously. The control knob on the housing side rotates continuously.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_0548_dual_independent_finger_chains_1443a20e,dual_independent_finger_chains,Dual independent finger chains,"A split-palm dual finger mechanism. A rectangular palm block carries left and right phalanx chains on separate root pivots, and each finger ends in a blunt tip pad. Each finger bends through three revolute joints in one plane, and the two fingers stay mechanically independent.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0549_mailbox_with_front_access_door_3127c335,mailbox_with_front_access_door,Mailbox with front access door,"A narrow postbox with a front door and a hinged weather hood over the slot. The tall box body is fixed to a post, and the slot hood sits above the main door on a short hinge. The front door rotates on a vertical hinge axis, and the weather hood rotates on its own small horizontal hinge above the slot.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0550_multisegment_foldout_arm_8f3c2c25,multisegment_foldout_arm,Multi-segment fold-out arm,"A bench-top multi-segment fold-out arm. A base foot supports a stack of slim links with clear side plates at the joints, and the distal link ends in a small platform bracket. There are four revolute joints in sequence, each supported by a local hinge block and aligned to the same motion plane.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0551_shoulderelbowwrist_arm_24557fc1,shoulderelbowwrist_arm,Shoulder-elbow-wrist arm,"A compact robotic arm. A base pedestal supports a shoulder joint, an upper arm link, an elbow joint, a forearm link, and a wrist head with a round tool flange. The shoulder rotates about a vertical axis at the pedestal, the elbow rotates about a horizontal axis at the arm knuckle, and the wrist is a revolute joint about the tool axis.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0552_twojoint_revolute_chain_c9966443,twojoint_revolute_chain,Two-joint revolute chain,"A two-joint revolute chain. A base bracket carries a first rigid link, which carries a second link ending in a small pad. The two joints are serial revolutes about parallel axes in one plane, each with about 90 degrees of travel each way.",openai,gpt-5.5-2026-04-23,med,100,,
g55c_0553_camera_flash_935bde11,camera_flash,Camera flash,"A compact speedlight flash with a stepped battery body, a shoe mount, a rectangular lamp head on a two-axis aiming mount, and a side control strip with individual mode buttons. The lower aiming joint rotates about a vertical swivel axis, the upper joint rotates about a horizontal tilt axis supporting the head, and each side control button is a separate prismatic push button mounted in the control strip. Accessory scale with believable panel breaks, shoe-lock geometry, and a realistic head-to-body proportion.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0554_stove_top_ea03b428,stove_top,Stove top,"A five-burner gas hob with a central wok burner, five front knobs, and a slim glass splash lid behind the grate area. The splash lid rotates upward on a rear hinge line at the back of the cooking field, and the five front knobs rotate continuously on their short axes. Domestic cooktop scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0555_desktop_pc_tower_f69c9370,desktop_pc_tower,Desktop PC tower,"An extended ATX full-tower with a tall rectangular body, a hinged side panel, a swing-out drive cage, and a hinged top exhaust cover. The main side panel opens on revolute hinges at the panel's rear edge. The drive cage pivots on a revolute hinge inside the case. The top exhaust cover opens on a revolute hinge.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0556_glasses_3394d672,glasses,Glasses,"A pair of aviator glasses with a double bridge and slim metal temples. The thin front frame carries two adjustable nose-pad arms and slender temple arms attached by compact hinge blocks. The temples fold on revolute hinges at the outer corners, and the two nose pads rotate on small support-arm pivots near the bridge.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0557_prismaticrevoluteprismatic_chain_7e8b4652,prismaticrevoluteprismatic_chain,Prismatic-revolute-prismatic chain,"A lift-slide arm with a vertical guide carriage, a hinged center plate, and a short extending probe at the tip. The geometry should feel compact at the root and progressively smaller toward the probe. The root carriage is a prismatic axis on the mast, the center plate is a revolute joint on the carriage, and the probe is a distal prismatic joint through the tip housing.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0558_joystick_mechanism_6ccaa2dc,joystick_mechanism,Joystick mechanism,"A tall pedestal joystick with a rectangular base housing, an open cardan yoke, an inner frame, and a long tapered control lever. The support structure should read as robust hardware with a clear fixed base, a moving outer yoke, and a second moving inner cradle. Use realistic details like trunnion caps, guard plates, interface flanges, and a grounded lever socket so the control feels like a real machine subassembly. One revolute joint pitches the outer yoke about a transverse axis, and a second revolute joint rolls the inner frame about a perpendicular axis. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0559_windshield_sun_visor_c95ed0a2,windshield_sun_visor,Windshield sun visor,"Design a retrofit/legacy-inspired Windshield sun visor that blends old-school construction cues with modern reliability. Keep the core as a visor panel on a roof hinge arm plus secondary swing pivot; include service hatches, bolted adapters, and pragmatic reinforcements where components meet. Primary and secondary pivots should be visible and mechanically credible. The final model must be one connected mechanism where every element is structurally supported. No floating parts.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0560_searchlight_tower_125c49eb,searchlight_tower,Searchlight tower,"A searchlight tower with a pan-tilt lamp head. A mast support carries a yoke, and the lamp body sits between the yoke arms. Joints: the head pans on a vertical revolute base and tilts on a horizontal revolute yoke axis. Favor large bearing housings and thick side supports around the rotary stage.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0561_playground_swing_171a8d31,playground_swing,Playground swing,"A playground swing with a slatted seat and a hinged lap bar. The seat hangs from two side hanger links under the top beam, and a short lap bar is mounted at the front corners. The seat swings on the hanger pivots at the beam, and the lap bar rotates on its side hinges at the seat edges.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0562_jet_engine_4589b71e,jet_engine,Jet Engine,"An airliner turbofan with a fold-down access panel under the fan case. The nacelle encloses the fan and core, and a small rectangular panel is mounted on a lower hinge under the intake section. The fan rotor spins continuously about the longitudinal axis, and the lower access panel rotates on its hinge line beneath the fan case.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0563_ceiling_fan_4af35368,ceiling_fan,Ceiling fan,"A retractable-blade ceiling fan with a round motor housing and three blades that fold back into the housing when stopped. Each blade pivots on a revolute hinge at the blade root. When running, the full blade-and-hub assembly rotates continuously.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_0564_benchtop_monocular_laboratory_microscope_36d521e4,benchtop_monocular_laboratory_microscope,Benchtop Monocular Laboratory Microscope,"A benchtop monocular laboratory microscope with a heavy foot, a vertical arm, a straight observation tube, and a rectangular stage with spring clips. The observation tube carriage slides prismatically along a vertical guide on the arm, the objective nosepiece rotates on the optical-axis turret joint, and a pair of coaxial focus knobs rotate on the same horizontal shaft at the arm sides.",openai,gpt-5.5-2026-04-23,high,100,,
